Id,order_status,order_products_value,order_freight_value,order_items_qty,order_purchase_timestamp,order_aproved_at,order_delivered_customer_date,customer_city,customer_state,customer_zip_code_prefix,review_score,total_order_value,approval_delay_hours,delivery_time_days,freight_ratio
147,delivered,109.9,21.17,1,2017-11-27 19:24:00,2017-11-27 19:39:00,2017-12-08 15:41:00,Rio De Janeiro,RJ,226,5,131.07,0.25,10.845138888888888,0.1615
148,delivered,79.9,16.32,1,2018-05-11 16:35:00,2018-05-12 03:32:00,2018-05-15 18:38:00,Tres Marias,MG,392,4,96.22,10.95,4.085416666666666,0.1696
149,delivered,109.97,34.04,1,2018-05-25 08:54:00,2018-05-25 09:16:00,2018-05-30 15:06:00,Santos,SP,110,4,144.01,0.36666666666666664,5.258333333333334,0.2364
150,delivered,248.99,35.91,1,2017-11-26 09:32:00,2017-11-28 09:35:00,2017-12-11 19:03:00,Sao Paulo,SP,29,5,284.9,48.05,15.396527777777777,0.126
151,delivered,269.9,12.51,1,2017-11-17 21:14:00,2017-11-22 02:49:00,2017-12-05 20:23:00,Sao Paulo,SP,21,3,282.40999999999997,101.58333333333333,17.964583333333334,0.0443
152,delivered,179.0,45.71,1,2018-07-23 18:27:00,2018-07-24 10:32:00,2018-08-01 19:31:00,Rio De Janeiro,RJ,226,5,224.71,16.083333333333332,9.044444444444444,0.2034
153,delivered,99.9,0.0,1,2018-02-14 13:05:00,2018-02-14 13:15:00,2018-03-09 21:52:00,Rio De Janeiro,RJ,227,1,99.9,0.16666666666666666,23.365972222222222,0.0
154,delivered,619.98,28.84,2,2017-04-30 22:43:00,2017-04-30 22:55:00,2017-05-12 12:04:00,Catu,BA,481,1,648.82,0.2,11.55625,0.0444
156,delivered,89.9,19.5,1,2017-05-15 16:29:00,2017-05-16 03:35:00,2017-05-23 12:51:00,Brasilia,DF,707,1,109.4,11.1,7.848611111111111,0.1782
157,delivered,205.0,18.14,1,2017-07-22 19:16:00,2017-07-22 19:25:00,2017-07-31 18:17:00,Cacapava,SP,122,4,223.14,0.15,8.959027777777777,0.0813
158,delivered,255.0,18.23,1,2018-06-24 19:01:00,2018-06-24 19:20:00,2018-06-28 13:03:00,Salvador,BA,417,5,273.23,0.31666666666666665,3.751388888888889,0.0667
159,delivered,49.9,13.37,1,2018-07-02 12:54:00,2018-07-02 13:10:00,2018-07-06 11:52:00,Sao Paulo,SP,45,5,63.269999999999996,0.26666666666666666,3.9569444444444444,0.2113
160,delivered,160.0,43.14,1,2017-03-06 00:14:00,2017-03-06 00:33:00,2017-03-20 09:28:00,Maceio,AL,570,1,203.14,0.31666666666666665,14.384722222222223,0.2124
161,delivered,149.4,90.6,6,2017-10-04 23:02:00,2017-10-04 23:14:00,2017-10-20 16:18:00,Taguatinga,DF,719,5,240.0,0.2,15.719444444444445,0.3775
162,delivered,28.9,7.78,1,2017-12-21 17:43:00,2017-12-21 17:56:00,2018-01-04 21:56:00,Santo Andre,SP,91,4,36.68,0.21666666666666667,14.175694444444444,0.2121
164,delivered,610.0,72.42,1,2018-02-02 16:15:00,2018-02-02 16:36:00,2018-02-20 18:09:00,Jacobina,BA,447,5,682.42,0.35,18.079166666666666,0.1061
165,delivered,189.0,14.34,1,2018-06-01 11:26:00,2018-06-02 03:15:00,2018-06-05 17:44:00,Catanduva,SP,158,5,203.34,15.816666666666666,4.2625,0.0705
166,delivered,205.0,18.14,1,2018-08-09 16:23:00,2018-08-09 17:30:00,2018-08-14 19:12:00,Lorena,SP,126,5,223.14,1.1166666666666667,5.117361111111111,0.0813
167,delivered,219.99,17.17,1,2017-11-15 13:47:00,2017-11-15 13:55:00,2017-12-06 01:12:00,Irape,SP,189,5,237.16000000000003,0.13333333333333333,20.475694444444443,0.0724
168,delivered,159.0,16.05,1,2018-04-26 11:59:00,2018-04-26 12:11:00,2018-05-03 02:52:00,Brasilia,DF,719,5,175.05,0.2,6.620138888888889,0.0917
169,delivered,598.4,63.36,1,2018-07-15 12:37:00,2018-07-16 12:30:00,2018-07-23 23:56:00,Fortaleza,CE,607,3,661.76,23.883333333333333,8.471527777777778,0.0957
170,delivered,199.0,12.95,1,2018-05-30 22:33:00,2018-05-30 22:55:00,2018-06-18 23:07:00,Sao Paulo,SP,54,1,211.95,0.36666666666666664,19.023611111111112,0.0611
171,delivered,99.0,17.94,1,2017-12-02 14:08:00,2017-12-02 14:17:00,2017-12-13 09:44:00,Sao Paulo,SP,20,5,116.94,0.15,10.816666666666666,0.1534
172,delivered,142.99,18.72,1,2018-03-29 14:27:00,2018-03-29 14:35:00,2018-04-06 22:52:00,Santo Andre,SP,91,5,161.71,0.13333333333333333,8.350694444444445,0.1158
173,delivered,150.0,12.55,1,2018-06-25 15:36:00,2018-06-25 15:58:00,2018-06-27 17:18:00,Sao Paulo,SP,40,5,162.55,0.36666666666666664,2.0708333333333333,0.0772
174,delivered,55.9,24.94,1,2017-09-11 07:54:00,2017-09-11 08:10:00,2017-09-16 16:12:00,Porto Velho,RO,768,5,80.84,0.26666666666666666,5.345833333333333,0.3085
175,delivered,109.9,19.56,1,2018-04-15 19:42:00,2018-04-15 19:55:00,2018-04-20 23:12:00,Volta Redonda,RJ,272,5,129.46,0.21666666666666667,5.145833333333333,0.1511
176,delivered,32.3,16.05,1,2018-01-13 08:19:00,2018-01-13 08:29:00,2018-01-23 18:22:00,Brasilia,DF,725,2,48.349999999999994,0.16666666666666666,10.41875,0.332
177,delivered,53.99,14.13,1,2018-04-04 08:39:00,2018-04-04 08:50:00,2018-04-16 23:35:00,Belo Horizonte,MG,301,1,68.12,0.18333333333333332,12.622222222222222,0.2074
178,delivered,387.0,60.62,1,2017-09-26 12:32:00,2017-09-27 03:35:00,2017-10-09 18:32:00,Boituva,SP,185,5,447.62,15.05,13.25,0.1354
179,delivered,158.0,25.95,1,2018-02-28 17:00:00,2018-03-02 02:10:00,2018-03-22 10:18:00,Perdizes,MG,381,5,183.95,33.166666666666664,21.720833333333335,0.1411
180,delivered,101.5,21.55,1,2017-04-22 19:26:00,2017-04-22 19:41:00,2017-04-28 14:37:00,Sao Paulo,SP,51,5,123.05,0.25,5.799305555555556,0.1751
181,delivered,14.9,14.52,1,2017-09-13 09:18:00,2017-09-13 13:45:00,2017-09-21 21:16:00,Curitiba,PR,825,1,29.42,4.45,8.498611111111112,0.4935
182,delivered,15.9,9.34,1,2018-01-18 09:30:00,2018-01-18 09:38:00,2018-01-20 17:56:00,Osasco,SP,60,5,25.240000000000002,0.13333333333333333,2.3513888888888888,0.37
183,delivered,119.0,25.31,1,2017-03-14 16:25:00,2017-03-14 16:25:00,2017-04-03 13:37:00,Sao Gabriel,RS,973,3,144.31,0.0,19.883333333333333,0.1754
184,delivered,99.99,15.91,1,2017-12-20 12:30:00,2017-12-21 02:11:00,2018-01-09 15:44:00,Volta Redonda,RJ,272,3,115.89999999999999,13.683333333333334,20.134722222222223,0.1373
185,delivered,49.9,7.78,1,2017-12-04 17:24:00,2017-12-04 18:30:00,2017-12-11 18:52:00,Sao Paulo,SP,48,5,57.68,1.1,7.061111111111111,0.1349
186,delivered,16.46,14.12,1,2018-08-03 22:23:00,2018-08-03 22:35:00,2018-08-14 18:16:00,Belo Horizonte,MG,311,5,30.58,0.2,10.828472222222222,0.4617
187,delivered,75.0,14.28,1,2018-03-29 14:29:00,2018-04-03 05:48:00,2018-04-08 16:22:00,Rio De Janeiro,RJ,222,3,89.28,111.31666666666666,10.078472222222222,0.1599
188,delivered,238.9,16.7,1,2017-05-18 20:59:00,2017-05-18 21:10:00,2017-05-30 09:12:00,Pocos De Caldas,MG,377,1,255.6,0.18333333333333332,11.509027777777778,0.0653
189,delivered,44.9,16.05,1,2017-06-16 00:22:00,2017-06-16 00:35:00,2017-06-26 13:49:00,Rolante,RS,956,3,60.95,0.21666666666666667,10.560416666666667,0.2633
190,delivered,86.9,20.5,1,2017-07-05 09:16:00,2017-07-07 02:50:00,2017-07-17 17:23:00,Sao Paulo,SP,37,5,107.4,41.56666666666667,12.338194444444444,0.1909
191,delivered,22.99,18.94,1,2018-07-27 12:45:00,2018-07-27 13:04:00,2018-08-06 17:20:00,Brasilia,DF,706,3,41.93,0.31666666666666665,10.190972222222221,0.4517
192,delivered,49.0,7.6,1,2017-07-08 14:12:00,2017-07-08 14:25:00,2017-07-17 20:39:00,Sao Paulo,SP,28,5,56.6,0.21666666666666667,9.26875,0.1343
193,delivered,69.9,16.74,1,2018-03-15 16:59:00,2018-03-15 17:15:00,2018-03-20 16:13:00,Sao Paulo,SP,82,1,86.64,0.26666666666666666,4.968055555555556,0.1932
194,delivered,48.0,21.47,1,2017-06-25 19:30:00,2017-06-25 19:45:00,2017-07-04 10:51:00,Volta Redonda,RJ,272,5,69.47,0.25,8.639583333333333,0.3091
195,delivered,149.9,21.97,1,2018-02-28 21:27:00,2018-02-28 21:48:00,2018-03-09 13:46:00,Belo Horizonte,MG,304,4,171.87,0.35,8.67986111111111,0.1278
196,delivered,150.0,13.39,1,2018-04-16 21:07:00,2018-04-16 22:10:00,2018-04-24 20:38:00,Sao Jose Do Rio Preto,SP,150,5,163.39,1.05,7.979861111111111,0.082
197,delivered,99.9,16.46,1,2018-05-15 19:55:00,2018-05-16 08:36:00,2018-06-07 13:58:00,Sao Paulo,SP,42,5,116.36000000000001,12.683333333333334,22.752083333333335,0.1415
198,delivered,91.33,15.39,1,2018-07-13 15:45:00,2018-07-13 16:04:00,2018-07-24 20:16:00,Rio De Janeiro,RJ,224,5,106.72,0.31666666666666665,11.188194444444445,0.1442
199,delivered,24.9,8.33,1,2017-08-01 18:52:00,2017-08-03 03:04:00,2017-08-05 12:14:00,Sao Paulo,SP,40,4,33.23,32.2,3.723611111111111,0.2507
200,delivered,9.97,25.63,1,2018-07-21 12:49:00,2018-07-26 23:31:00,2018-07-25 23:58:00,Guarai,TO,777,5,35.6,130.7,4.464583333333334,0.7199
201,delivered,49.9,17.6,1,2017-03-09 22:17:00,2017-03-09 22:17:00,2017-03-16 08:24:00,Sete Lagoas,MG,357,5,67.5,0.0,6.4215277777777775,0.2607
202,delivered,55.0,7.78,1,2017-12-09 17:27:00,2017-12-09 17:37:00,2018-01-04 21:23:00,Guarulhos,SP,72,5,62.78,0.16666666666666666,26.163888888888888,0.1239
203,delivered,129.9,13.49,1,2018-08-01 10:48:00,2018-08-02 10:45:00,2018-08-07 13:59:00,Mogi Das Cruzes,SP,87,1,143.39000000000001,23.95,6.132638888888889,0.0941
204,delivered,89.9,19.5,1,2018-04-09 13:56:00,2018-04-11 05:50:00,2018-04-16 20:58:00,Brasilia,DF,707,1,109.4,39.9,7.293055555555555,0.1782
205,delivered,84.99,19.13,1,2018-02-10 19:27:00,2018-02-10 19:35:00,2018-02-19 15:07:00,Fortaleza,CE,607,5,104.11999999999999,0.13333333333333333,8.819444444444445,0.1837
206,delivered,30.0,7.78,1,2017-04-27 11:08:00,2017-04-27 11:22:00,2017-05-15 12:00:00,Sao Paulo,SP,32,4,37.78,0.23333333333333334,18.03611111111111,0.2059
207,delivered,32.9,15.79,1,2017-12-06 15:26:00,2017-12-08 02:54:00,2017-12-13 18:03:00,Belo Horizonte,MG,303,5,48.69,35.46666666666667,7.1090277777777775,0.3243
208,delivered,25.9,15.1,1,2017-11-30 22:37:00,2017-12-01 10:31:00,2017-12-08 20:56:00,Brusque,SC,883,5,41.0,11.9,7.929861111111111,0.3683
209,delivered,89.0,14.37,1,2017-06-05 13:24:00,2017-06-07 19:42:00,2017-06-16 14:04:00,Sao Paulo,SP,57,3,103.37,54.3,11.027777777777779,0.139
210,delivered,57.0,11.9,1,2017-09-12 16:32:00,2017-09-12 16:45:00,2017-09-22 16:43:00,Carapicuiba,SP,63,5,68.9,0.21666666666666667,10.00763888888889,0.1727
211,delivered,45.99,7.71,1,2018-07-22 22:30:00,2018-07-23 12:31:00,2018-07-24 19:26:00,Brasilia,DF,707,5,53.7,14.016666666666667,1.8722222222222222,0.1436
212,delivered,248.99,60.29,1,2018-06-03 18:24:00,2018-06-03 18:49:00,2018-06-08 18:58:00,Mesquita,RJ,265,4,309.28000000000003,0.4166666666666667,5.023611111111111,0.1949
213,delivered,299.98,38.12,2,2018-05-23 16:37:00,2018-05-23 16:56:00,2018-06-06 14:06:00,Florianopolis,SC,880,5,338.1,0.31666666666666665,13.895138888888889,0.1127
214,delivered,349.9,17.66,1,2018-02-03 10:51:00,2018-02-03 11:10:00,2018-02-23 20:59:00,Quintana,SP,176,5,367.56,0.31666666666666665,20.42222222222222,0.048
215,delivered,58.99,11.73,1,2018-05-17 08:33:00,2018-05-17 08:59:00,2018-06-01 23:27:00,Paulinia,SP,131,5,70.72,0.43333333333333335,15.620833333333334,0.1659
216,delivered,38.9,11.85,1,2018-08-10 13:42:00,2018-08-10 13:55:00,2018-08-20 23:38:00,Sao Carlos,SP,135,4,50.75,0.21666666666666667,10.41388888888889,0.2335
217,canceled,10.99,11.85,1,2018-04-18 20:13:00,2018-04-18 20:32:00,2018-04-26 20:11:00,Artur Nogueira,SP,131,1,22.84,0.31666666666666665,7.998611111111111,0.5188
218,delivered,52.99,16.13,1,2017-09-27 14:43:00,2017-09-27 14:56:00,2017-10-13 21:13:00,Panambi,RS,982,4,69.12,0.21666666666666667,16.270833333333332,0.2334
219,delivered,69.9,13.92,1,2018-02-05 17:27:00,2018-02-06 17:32:00,2018-02-18 14:28:00,Araraquara,SP,148,5,83.82000000000001,24.083333333333332,12.875694444444445,0.1661
220,delivered,120.0,45.3,1,2017-11-16 14:32:00,2017-11-17 14:25:00,2017-11-29 00:44:00,Piracicaba,SP,134,5,165.3,23.883333333333333,12.425,0.274
221,delivered,101.49,18.59,1,2018-01-31 13:21:00,2018-02-01 13:35:00,2018-02-14 18:04:00,Curitiba,PR,807,5,120.08,24.233333333333334,14.196527777777778,0.1548
222,delivered,199.89,12.02,1,2018-01-11 16:51:00,2018-01-12 02:38:00,2018-01-22 21:18:00,Sao Paulo,SP,12,5,211.91,9.783333333333333,11.185416666666667,0.0567
223,delivered,158.7,36.43,1,2017-06-04 10:05:00,2017-06-04 10:22:00,2017-06-12 17:45:00,Joao Pessoa,PB,580,4,195.13,0.2833333333333333,8.319444444444445,0.1867
224,delivered,161.7,0.0,3,2018-03-29 16:17:00,2018-03-29 16:35:00,2018-04-13 20:03:00,Itaquaquecetuba,SP,85,1,161.7,0.3,15.156944444444445,0.0
225,delivered,99.99,20.0,1,2017-07-17 21:55:00,2017-07-17 22:10:00,2017-07-27 18:41:00,Sao Paulo,SP,48,1,119.99,0.25,9.865277777777777,0.1667
226,delivered,59.0,7.39,1,2018-05-09 14:32:00,2018-05-10 11:36:00,2018-05-17 22:05:00,Sao Paulo,SP,13,4,66.39,21.066666666666666,8.314583333333333,0.1113
227,delivered,59.0,10.68,1,2018-08-08 21:11:00,2018-08-08 21:25:00,2018-08-15 15:02:00,Valinhos,SP,132,3,69.68,0.23333333333333334,6.74375,0.1533
228,delivered,148.9,17.69,1,2018-04-17 11:25:00,2018-04-19 02:51:00,2018-05-03 21:54:00,Tijucas,SC,882,5,166.59,39.43333333333333,16.436805555555555,0.1062
229,delivered,117.3,22.29,1,2017-04-22 13:48:00,2017-04-22 14:01:00,2017-05-02 15:45:00,Sao Goncalo,RJ,247,2,139.59,0.21666666666666667,10.08125,0.1597
230,delivered,137.9,18.22,1,2017-12-11 21:43:00,2017-12-11 21:55:00,2017-12-18 16:53:00,Campo Grande,MS,790,5,156.12,0.2,6.798611111111111,0.1167
231,delivered,249.0,22.61,1,2018-05-04 10:29:00,2018-05-04 10:51:00,2018-05-16 20:37:00,Jundiai,SP,132,4,271.61,0.36666666666666664,12.422222222222222,0.0832
233,delivered,98.99,15.8,1,2017-12-17 19:40:00,2017-12-17 20:50:00,2017-12-27 13:47:00,Jundiai,SP,132,5,114.78999999999999,1.1666666666666667,9.754861111111111,0.1376
234,delivered,250.0,62.49,1,2017-12-21 04:59:00,2017-12-22 04:51:00,2018-01-03 22:54:00,Sombrio,SC,889,1,312.49,23.866666666666667,13.746527777777779,0.2
235,delivered,1180.95,33.11,1,2018-02-27 10:05:00,2018-02-27 10:15:00,2018-03-05 20:53:00,Cabo Frio,RJ,289,5,1214.06,0.16666666666666666,6.45,0.0273
236,delivered,16.99,16.79,1,2018-03-18 20:59:00,2018-03-18 21:10:00,2018-03-29 13:49:00,Salvador,BA,417,1,33.78,0.18333333333333332,10.70138888888889,0.497
237,delivered,58.32,18.21,1,2017-01-05 13:34:00,2017-01-07 03:45:00,2017-01-17 15:52:00,Rio De Janeiro,RJ,226,5,76.53,38.18333333333333,12.095833333333333,0.2379
238,delivered,79.0,12.26,1,2017-11-24 16:56:00,2017-11-28 03:48:00,2017-12-18 20:24:00,Valparaiso De Goias,GO,728,5,91.26,82.86666666666666,24.144444444444446,0.1343
239,delivered,47.0,11.74,1,2017-12-24 17:34:00,2017-12-24 17:48:00,2018-01-03 21:12:00,Santos,SP,110,5,58.74,0.23333333333333334,10.151388888888889,0.1999
240,delivered,40.0,14.1,1,2018-03-29 15:08:00,2018-03-29 15:29:00,2018-04-05 19:34:00,Montenegro,RS,957,4,54.1,0.35,7.184722222222222,0.2606
241,delivered,270.0,14.33,1,2017-11-29 17:43:00,2017-11-29 19:16:00,2017-12-12 22:32:00,Amparo,SP,139,5,284.33,1.55,13.200694444444444,0.0504
242,delivered,79.9,15.31,1,2018-04-03 13:47:00,2018-04-05 02:27:00,2018-04-13 23:45:00,Porto Alegre,RS,919,4,95.21000000000001,36.666666666666664,10.415277777777778,0.1608
243,delivered,19.9,16.11,1,2017-04-20 16:18:00,2017-04-20 16:30:00,2017-05-03 11:43:00,Passagem De Mariana,MG,354,5,36.01,0.2,12.809027777777779,0.4474
244,delivered,153.0,23.94,1,2018-01-25 23:13:00,2018-01-27 02:45:00,2018-02-08 18:38:00,Matupa,MT,785,5,176.94,27.533333333333335,13.809027777777779,0.1353
245,delivered,49.0,13.41,1,2018-05-08 14:38:00,2018-05-08 14:55:00,2018-05-09 15:15:00,Americana,SP,134,5,62.41,0.2833333333333333,1.0256944444444445,0.2149
246,delivered,41.97,66.18,3,2018-06-16 19:05:00,2018-06-18 12:37:00,2018-06-26 17:08:00,Vitoria,ES,290,3,108.15,41.53333333333333,9.91875,0.6119
247,delivered,47.2,12.23,1,2017-07-02 20:47:00,2017-07-02 21:03:00,2017-07-11 20:22:00,Sao Jose Dos Campos,SP,122,4,59.43000000000001,0.26666666666666666,8.98263888888889,0.2058
248,delivered,29.9,14.52,1,2018-01-23 23:59:00,2018-01-24 00:16:00,2018-01-30 14:36:00,Amparo,SP,139,4,44.42,0.2833333333333333,6.6090277777777775,0.3269
249,delivered,99.9,14.52,1,2018-01-16 22:34:00,2018-01-17 03:34:00,2018-01-22 23:23:00,Sertaozinho,SP,141,5,114.42,5.0,6.034027777777778,0.1269
250,delivered,119.9,18.09,1,2018-02-22 15:04:00,2018-02-23 07:08:00,2018-02-28 21:09:00,Vitoria,ES,290,1,137.99,16.066666666666666,6.253472222222222,0.1311
251,delivered,280.0,35.76,1,2018-03-30 23:11:00,2018-03-30 23:26:00,2018-04-19 18:03:00,Barra De Santo Antonio,AL,579,5,315.76,0.25,19.78611111111111,0.1133
252,delivered,35.0,7.78,1,2017-02-12 18:48:00,2017-02-12 19:02:00,2017-03-01 14:09:00,Sao Paulo,SP,31,4,42.78,0.23333333333333334,16.80625,0.1819
253,delivered,29.0,4.48,1,2018-02-01 07:47:00,2018-02-01 08:10:00,2018-04-23 15:49:00,Rio De Janeiro,RJ,220,5,33.480000000000004,0.38333333333333336,81.33472222222223,0.1338
254,delivered,59.9,13.08,1,2018-06-06 14:21:00,2018-06-06 14:35:00,2018-06-15 14:28:00,Francisco Morato,SP,79,5,72.98,0.23333333333333334,9.004861111111111,0.1792
255,delivered,278.77,17.16,1,2017-11-17 13:12:00,2017-11-17 13:35:00,2017-11-27 20:41:00,Niteroi,RJ,243,1,295.93,0.38333333333333336,10.311805555555555,0.058
256,delivered,39.9,7.39,1,2018-01-30 17:36:00,2018-01-30 17:57:00,2018-02-05 19:38:00,Osasco,SP,62,5,47.29,0.35,6.084722222222222,0.1563
257,delivered,27.3,15.1,1,2018-03-07 12:08:00,2018-03-07 12:29:00,2018-03-13 18:56:00,Petropolis,RJ,256,5,42.4,0.35,6.283333333333333,0.3561
258,delivered,24.9,37.08,1,2018-01-10 09:04:00,2018-01-10 10:31:00,2018-01-17 15:44:00,Juruena,MT,783,3,61.98,1.45,7.277777777777778,0.5983
259,delivered,99.99,25.54,1,2017-02-08 18:00:00,2017-02-10 02:55:00,2017-02-20 18:14:00,Teresopolis,RJ,259,4,125.53,32.916666666666664,12.009722222222223,0.2035
260,shipped,29.5,62.38,1,2018-06-30 21:57:00,2018-06-30 22:10:00,2018-07-04 21:48:00,Aracaju,SE,490,1,91.88,0.21666666666666667,3.99375,0.6789
261,delivered,31.98,42.95,2,2018-08-08 10:49:00,2018-08-08 11:05:00,2018-08-16 19:18:00,Caxias Do Sul,RS,950,3,74.93,0.26666666666666666,8.353472222222223,0.5732
262,delivered,998.5,122.92,1,2017-10-05 05:23:00,2017-10-05 06:21:00,2017-10-09 18:32:00,Belo Horizonte,MG,301,1,1121.42,0.9666666666666667,4.547916666666667,0.1096
263,delivered,34.99,9.09,1,2018-04-10 14:58:00,2018-04-10 15:11:00,2018-04-27 23:17:00,Sao Paulo,SP,48,5,44.08,0.21666666666666667,17.346527777777776,0.2062
264,delivered,89.18,9.61,1,2018-02-08 18:56:00,2018-02-08 19:32:00,2018-02-19 13:28:00,Sao Paulo,SP,34,4,98.79,0.6,10.772222222222222,0.0973
265,delivered,7.0,14.1,1,2018-07-12 20:24:00,2018-07-12 20:35:00,2018-07-23 18:09:00,Niteroi,RJ,242,5,21.1,0.18333333333333332,10.90625,0.6682
266,delivered,407.99,29.18,1,2017-11-24 14:15:00,2017-11-24 16:19:00,2017-12-17 10:47:00,Maria Da Fe,MG,375,5,437.17,2.066666666666667,22.855555555555554,0.0667
268,delivered,199.0,24.21,1,2017-08-31 17:46:00,2017-08-31 18:05:00,2017-09-12 20:59:00,Lauro De Freitas,BA,427,3,223.21,0.31666666666666665,12.134027777777778,0.1085
269,delivered,178.5,15.0,1,2018-05-15 09:10:00,2018-05-16 03:14:00,2018-05-22 20:37:00,Rio De Janeiro,RJ,222,5,193.5,18.066666666666666,7.477083333333334,0.0775
270,delivered,20.3,8.11,1,2018-01-22 19:22:00,2018-01-22 19:36:00,2018-02-06 15:49:00,Suzano,SP,86,5,28.41,0.23333333333333334,14.852083333333333,0.2855
271,delivered,116.9,0.0,1,2018-06-16 00:01:00,2018-06-16 00:23:00,2018-06-28 16:41:00,Caieiras,SP,77,5,116.9,0.36666666666666664,12.694444444444445,0.0
272,delivered,89.15,17.06,1,2018-07-28 18:21:00,2018-07-31 03:50:00,2018-08-01 23:57:00,Belo Horizonte,MG,301,1,106.21000000000001,57.483333333333334,4.233333333333333,0.1606
273,delivered,115.0,15.56,1,2017-11-28 21:07:00,2017-11-28 21:17:00,2017-12-12 20:22:00,Sao Paulo,SP,57,5,130.56,0.16666666666666666,13.96875,0.1192
274,delivered,49.9,8.27,1,2018-02-11 14:13:00,2018-02-11 14:25:00,2018-03-05 22:04:00,Embu Das Artes,SP,68,5,58.17,0.2,22.327083333333334,0.1422
275,delivered,49.9,16.05,1,2018-03-17 15:21:00,2018-03-20 03:48:00,2018-04-06 01:23:00,Sao Sebastiao Do Cai,RS,957,4,65.95,60.45,19.418055555555554,0.2434
276,delivered,149.97,19.13,1,2018-06-03 11:52:00,2018-06-03 12:10:00,2018-06-05 18:19:00,Sao Paulo,SP,50,1,169.1,0.3,2.26875,0.1131
277,delivered,121.77,13.41,1,2018-05-07 21:49:00,2018-05-07 22:11:00,2018-05-17 16:56:00,Sao Paulo,SP,29,3,135.18,0.36666666666666664,9.796527777777778,0.0992
278,delivered,43.0,13.37,1,2018-03-09 14:58:00,2018-03-10 14:50:00,2018-03-29 23:31:00,Agisse,SP,196,5,56.37,23.866666666666667,20.35625,0.2372
279,delivered,59.9,15.18,1,2018-02-27 15:53:00,2018-02-27 16:15:00,2018-03-22 22:12:00,Sao Bernardo Do Campo,SP,97,3,75.08,0.36666666666666664,23.263194444444444,0.2022
280,delivered,149.9,17.49,1,2018-01-24 11:40:00,2018-01-24 15:08:00,2018-02-15 15:08:00,Salvador,BA,415,4,167.39000000000001,3.466666666666667,22.144444444444446,0.1045
281,delivered,96.0,35.86,2,2018-06-09 11:02:00,2018-06-09 11:15:00,2018-06-19 11:22:00,Curitiba,PR,800,1,131.86,0.21666666666666667,10.01388888888889,0.272
282,delivered,559.8,20.5,2,2017-11-11 22:16:00,2017-11-11 22:30:00,2017-11-16 21:48:00,Rio De Janeiro,RJ,212,5,580.3,0.23333333333333334,4.980555555555555,0.0353
283,delivered,129.98,27.11,1,2018-06-28 11:08:00,2018-06-28 11:31:00,2018-07-09 16:02:00,Vitoria,ES,290,4,157.08999999999997,0.38333333333333336,11.204166666666667,0.1726
284,delivered,99.99,14.45,1,2018-08-01 14:58:00,2018-08-01 15:31:00,2018-08-15 00:18:00,Rio De Janeiro,RJ,207,5,114.44,0.55,13.38888888888889,0.1263
285,delivered,117.4,15.7,1,2017-11-24 17:37:00,2017-11-24 20:56:00,2017-12-19 14:19:00,Sao Paulo,SP,44,5,133.1,3.316666666666667,24.8625,0.118
286,delivered,127.42,17.33,1,2018-02-03 14:56:00,2018-02-03 15:11:00,2018-02-23 22:59:00,Belo Horizonte,MG,315,5,144.75,0.25,20.335416666666667,0.1197
287,delivered,23.2,16.05,1,2017-04-27 10:24:00,2017-04-27 10:35:00,2017-05-11 17:22:00,Duque De Caxias,RJ,250,5,39.25,0.18333333333333332,14.290277777777778,0.4089
288,delivered,29.9,12.87,1,2018-04-10 16:22:00,2018-04-10 16:35:00,2018-04-23 13:47:00,Sao Paulo,SP,24,4,42.769999999999996,0.21666666666666667,12.89236111111111,0.3009
289,delivered,44.9,7.78,1,2017-11-13 10:07:00,2017-11-13 10:16:00,2017-12-11 17:38:00,Sao Paulo,SP,24,5,52.68,0.15,28.313194444444445,0.1477
290,delivered,13.99,15.23,1,2018-07-23 10:21:00,2018-07-25 02:55:00,2018-08-02 00:42:00,Sao Joao De Meriti,RJ,255,3,29.22,40.56666666666667,9.597916666666666,0.5212
291,delivered,139.8,26.16,2,2018-04-03 20:44:00,2018-04-04 03:29:00,2018-04-05 20:09:00,Sao Paulo,SP,37,3,165.96,6.75,1.9756944444444444,0.1576
292,delivered,109.9,19.63,1,2018-01-12 19:27:00,2018-01-12 19:37:00,2018-01-17 22:08:00,Caratinga,MG,353,5,129.53,0.16666666666666666,5.111805555555556,0.1515
293,delivered,19.9,11.85,1,2017-07-24 17:19:00,2017-07-24 17:30:00,2017-08-08 15:07:00,Novo Horizonte,SP,149,5,31.75,0.18333333333333332,14.908333333333333,0.3732
294,delivered,99.9,23.28,1,2018-03-07 23:46:00,2018-03-08 00:49:00,2018-03-16 13:58:00,Orizona,GO,752,5,123.18,1.05,8.591666666666667,0.189
295,delivered,389.0,11.54,1,2018-06-05 11:36:00,2018-06-05 19:15:00,2018-06-11 21:38:00,Sao Paulo,SP,13,5,400.54,7.65,6.418055555555555,0.0288
296,delivered,105.0,21.57,1,2018-02-15 23:27:00,2018-02-17 03:35:00,2018-03-14 16:52:00,Curitiba,PR,814,4,126.57,28.133333333333333,26.725694444444443,0.1704
297,delivered,39.9,15.11,1,2017-06-29 00:10:00,2017-06-29 00:23:00,2017-07-10 17:36:00,Brasilia,DF,725,5,55.01,0.21666666666666667,11.72638888888889,0.2747
